,name,address,point_x,point_y,specify,dataType,tag
440,小太阳幼儿园,浙江省金华市义乌市江东街道九联综合市场7幢,120.053707,29.270086,义乌市,幼儿园,tdt
441,心声幼儿园,浙江省金华市义乌市大士路39号,120.03712,29.19442,义乌市,幼儿园,tdt
442,寺口蒋幼儿园,浙江省金华市义乌市上溪镇寺口蒋村委会,119.91665,29.24045,义乌市,幼儿园,tdt
443,安安幼儿园,浙江省金华市义乌市后申塘二区14幢,120.0196,29.283115,义乌市,幼儿园,tdt
444,梅湖国际幼儿园,浙江省金华市义乌市义乌市梅湖体育中心体育馆,120.1034,29.31581,义乌市,幼儿园,tdt
445,启龙幼儿园,浙江省金华市义乌市兴工路11号,120.04645,29.30945,义乌市,幼儿园,tdt
446,王江幼儿园,浙江省金华市义乌市佛堂镇后力山新村1号西南方向67米,119.99761,29.20469,义乌市,幼儿园,tdt
447,嘟嘟熊幼儿园,浙江省金华市义乌市涌金大道B23号,120.10242,29.36571,义乌市,幼儿园,tdt
448,苏溪镇第二幼儿园,浙江省金华市义乌市苏溪大道聚客隆超市旁,120.12716,29.40698,义乌市,幼儿园,tdt
449,七彩幼儿园,浙江省金华市义乌市柳青十区32幢,120.03733,29.3481,义乌市,幼儿园,tdt
450,佛堂毛陈幼儿园,浙江省金华市义乌市佛堂镇毛陈村四组223号,120.0014,29.1934,义乌市,幼儿园,tdt
451,中天幼儿园,浙江省金华市义乌市何界北站四区,120.03695,29.36967,义乌市,幼儿园,tdt
452,义乌时光民族幼儿园,浙江省金华市义乌市凤凰山小区51幢,120.06163,29.29551,义乌市,幼儿园,tdt
453,哆来咪幼儿园,浙江省金华市义乌市金家新村16幢东北方向96米,119.93883,29.28788,义乌市,幼儿园,tdt
454,马畈幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.130614,29.46769,义乌市,幼儿园,tdt
455,荷店塘幼儿园,浙江省金华市义乌市矿机一路4号楼(金都网吧隔壁),119.9727,29.24638,义乌市,幼儿园,tdt
456,江东镇横店幼儿园,浙江省金华市义乌市人民街139号西南方向173米,119.96605,29.21234,义乌市,幼儿园,tdt
457,佛堂王宅幼儿园,浙江省金华市义乌市浙江省金华市义乌市,119.98919,29.20736,义乌市,幼儿园,tdt
458,贝贝幼儿园,浙江省金华市义乌市友谊路2-1正南方向27米,119.9299,29.28262,义乌市,幼儿园,tdt
459,官塘下幼儿园,浙江省金华市义乌市稠江街道官塘下下店村6号,120.0174,29.2721,义乌市,幼儿园,tdt
460,佛堂镇起鸣幼儿园,浙江省金华市义乌市山脚下,120.026581,29.232331,义乌市,幼儿园,tdt
461,畅想托儿所,浙江省金华市义乌市望道路110号,120.0488,29.3122,义乌市,幼儿园,tdt
462,晨润幼儿园,浙江省金华市义乌市黎明湖路327,120.05842,29.27135,义乌市,幼儿园,tdt
463,义乌市稠城小螺号幼儿园,浙江省金华市义乌市稠江路4巷1号,120.08396,29.30989,义乌市,幼儿园,tdt
464,何泮山幼儿园,浙江省金华市义乌市何泮山村稠义路旁,119.99232,29.29035,义乌市,幼儿园,tdt
465,西谷幼儿园,浙江省金华市义乌市西谷村37栋1单元,120.13208,29.304,义乌市,幼儿园,tdt
466,永晟幼儿园,浙江省金华市义乌市馨苑南区40幢,119.93793,29.28749,义乌市,幼儿园,tdt
467,小状元幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.142126,29.295725,义乌市,幼儿园,tdt
468,来英幼儿园,浙江省金华市义乌市浙江省金华市义乌市,119.92213,29.28825,义乌市,幼儿园,tdt
469,小机灵幼儿园,浙江省金华市义乌市人民路100号,120.12362,29.41,义乌市,幼儿园,tdt
470,稠江街道江湾幼儿园,浙江省金华市义乌市江湾镇前南街48号东北方向172米,120.021479,29.25488,义乌市,幼儿园,tdt
471,新一代幼儿园,浙江省金华市义乌市民主西巷12弄5号,120.066343,29.301137,义乌市,幼儿园,tdt
472,贝知幼儿园,浙江省金华市义乌市下朱C区1幢东北方向67米,120.1188,29.32046,义乌市,幼儿园,tdt
473,小星星幼儿园,浙江省金华市义乌市柔川中路21,119.95524,29.15994,义乌市,幼儿园,tdt
474,大拇指幼儿园,浙江省金华市义乌市井头山42号,120.02923,29.26039,义乌市,幼儿园,tdt
475,春晗幼儿园,浙江省金华市义乌市吴张线昊晗故居西,119.9204,29.25808,义乌市,幼儿园,tdt
476,义乌市启东小学蓝天校区,浙江省金华市义乌市浙江省金华市义乌市,119.98758,29.29904,义乌市,小学,tdt
477,阳光学校,浙江省金华市义乌市信达路58,119.9242,29.2701,义乌市,小学,tdt
478,义乌市育英小学,浙江省金华市义乌市东山路8号正东方向64米,120.13393,29.32145,义乌市,小学,tdt
479,松门山小学,浙江省金华市义乌市松门山东区24幢,120.04582,29.29715,义乌市,小学,tdt
480,义乌市上溪镇上溪小学,浙江省金华市义乌市文明中路80,119.92714,29.28295,义乌市,小学,tdt
481,成杰小学,浙江省金华市义乌市上傅村委会,120.046845,29.191061,义乌市,小学,tdt
482,义亭小学(重阳校区),浙江省金华市义乌市义亭镇直街35号正南方向78米,119.95931,29.23635,义乌市,小学,tdt
483,义乌市皖松小学,浙江省金华市义乌市浙江省金华市义乌市,120.1223,29.329362,义乌市,小学,tdt
484,义乌市启东小学星光校区,浙江省金华市义乌市浙江省金华市义乌市,120.122587,29.441582,义乌市,小学,tdt
485,义乌市东方学校,浙江省金华市义乌市浙江省金华市义乌市,120.03553,29.30168,义乌市,小学,tdt
486,王店小学,浙江省金华市义乌市王店村1,120.18345,29.34091,义乌市,小学,tdt
487,义乌市启东小学,浙江省金华市义乌市宗宅村616,120.11165,29.35682,义乌市,小学,tdt
488,义乌市苏溪镇中心学校,浙江省金华市义乌市兴苏路1正东方向152米,120.12395,29.41653,义乌市,小学,tdt
489,义乌市廿三里第一小学,浙江省金华市义乌市镇南路1号,120.16968,29.32648,义乌市,小学,tdt
490,义乌市上溪镇祥贝小学,浙江省金华市义乌市祥贝村1,119.93742,29.26766,义乌市,小学,tdt
491,义乌市李塘小学民友校区,浙江省金华市义乌市华劲路78东北方向53米,120.05241,29.36409,义乌市,小学,tdt
492,义乌市民友学校,浙江省金华市义乌市后宅街道寺前村西南方向12米,120.08014,29.3792,义乌市,小学,tdt
493,青岩傅小学,浙江省金华市义乌市浙江省金华市义乌市,120.08311,29.26775,义乌市,小学,tdt
494,佛堂镇王宅小学,浙江省金华市义乌市王宅村,120.002172,29.216723,义乌市,小学,tdt
495,义乌市李塘小学博文校区,浙江省金华市义乌市经发大道201号,120.05702,29.28952,义乌市,小学,tdt
496,义乌市大陈镇春林学校,浙江省金华市义乌市浙江省金华市义乌市,120.12257,29.45947,义乌市,小学,tdt
497,义乌市欣欣小学,浙江省金华市义乌市黎明石鱼路38号西北方向101米,120.04323,29.29369,义乌市,小学,tdt
498,义乌市稠州中学教育集团丹溪校区,浙江省金华市义乌市江东南路433,120.05989,29.283859,义乌市,中学,tdt
499,义乌市稠江中学,浙江省金华市义乌市文昌路22,120.0419,29.29201,义乌市,中学,tdt
500,义乌市第三中学,浙江省金华市义乌市西城路166号,120.069099,29.328516,义乌市,中学,tdt
501,义乌新世纪外国语学校,浙江省金华市义乌市宗泽北路正北方向109米,120.07586,29.33234,义乌市,中学,tdt
502,浙江商业职业技术学院教学站,浙江省金华市义乌市枫华路1号正南方向171米,120.0403,29.30087,义乌市,中专,tdt
503,淘宝商学院,浙江省金华市义乌市涌金大道7号正东方向20米,120.09972,29.3665,义乌市,大专,tdt
504,义乌市行政学院,浙江省金华市义乌市黎明湖路999号,120.07261,29.26839,义乌市,大专,tdt
505,焦点电商学院,浙江省金华市义乌市香山路468号3楼,120.05788,29.29373,义乌市,大专,tdt
506,浙江省机电技师学院,浙江省金华市义乌市城北路60号,120.07862,29.33587,义乌市,大专,tdt
507,乐民幼儿园,义乌市北苑街道杨街小区158幢1号,120.04041053822007,29.35388149515449,义乌市,幼儿园,gd
508,柳青幼儿园,义乌市丹溪北路与柳青路交汇处南路东,120.04261317206335,29.346585821061158,义乌市,幼儿园,gd
509,飞翔幼儿园,义乌市下金村83号,120.0010593262962,29.248692130028672,义乌市,幼儿园,gd
510,义乌市赤岸镇朱店幼儿园,义乌市义武公路(尚阳小学东南侧约150米),119.96462033186036,29.0970826535873,义乌市,幼儿园,gd
511,竞争幼儿园,义乌市佛堂镇田心一村108号,120.01908853929768,29.180454858501452,义乌市,幼儿园,gd
512,红黄蓝亲子园,义乌市商城大道拨浪鼓花园10幢一单元,120.16025584827649,29.33765108358989,义乌市,幼儿园,gd
513,上胡幼儿园,义乌市上胡村386,119.94248472783656,29.19748255409799,义乌市,幼儿园,gd
514,佛堂镇合作幼儿园,义乌市江东路合作小学南侧,120.02571711416086,29.22888091467217,义乌市,幼儿园,gd
515,团结幼儿园(大陈大道),义乌市大陈镇团结别墅区第四排,120.10715411905441,29.45902224276862,义乌市,幼儿园,gd
516,红黄蓝亲子园(义乌店),义乌市北门街316号二楼,120.07037001127625,29.314102389382075,义乌市,幼儿园,gd
517,红苗幼儿园,义乌市福田街道下骆宅紫金一区C25栋(阳光大道边上),120.13903768712115,29.335286953360924,义乌市,幼儿园,gd
518,新新中心幼儿园,义乌市苏溪镇联合村,120.14593125580426,29.43815931811922,义乌市,幼儿园,gd
519,盐光亲子园,义乌市龚大塘三区43栋1楼,120.08175203703132,29.28995218263444,义乌市,幼儿园,gd
520,义乌市福田哈尼宝贝幼儿园,义乌市福田街道宗宅三区44幢,120.11345842511993,29.359147468464364,义乌市,幼儿园,gd
521,义乌市惠思顿幼儿园,义乌市宗泽北路莲塘四区88号,120.05937345594263,29.34405848951468,义乌市,幼儿园,gd
522,太阳城幼儿园,义乌市江东东路与商博路交叉口西北方向100米,120.11574561979275,29.31696360917195,义乌市,幼儿园,gd
523,义乌市万厦御园幼儿园,义乌市江东东路和东苑路交叉口,120.13026282740717,29.32219348326085,义乌市,幼儿园,gd
524,义乌市胜利幼儿园,义乌市香山路190号,120.06009593714403,29.304630674801235,义乌市,幼儿园,gd
525,爱伦宝群星外国语幼儿园,义乌市西城路242附近,120.06279574504427,29.32367982179697,义乌市,幼儿园,gd
526,阳光幼儿园(稠州北路店),义乌市宗宅B区31栋,120.10858619041824,29.35993537050064,义乌市,幼儿园,gd
527,义乌市佛堂镇小星星幼儿园,义乌市佛堂镇小吴溪33幢,120.01498414598818,29.197639797760505,义乌市,幼儿园,gd
528,东方之辰幼儿园,义乌市经发大道黎明村稠明路32号(文化大礼堂对面),120.04355871624036,29.295432776039295,义乌市,幼儿园,gd
529,义乌市时代花园优幼幼稚园,义乌市时代花园丹溪3区1栋,120.05469370585256,29.322664499491612,义乌市,幼儿园,gd
530,艾蒙托幼中心,义乌市通惠门路11号附近,120.07067100604,29.312199264766484,义乌市,幼儿园,gd
531,万嘉幼儿园,义乌市义亭镇陈家新村118号,119.95675897037836,29.236034847449638,义乌市,幼儿园,gd
532,青苗幼儿园,义乌市青口南区41栋,120.12621099317978,29.3103535071967,义乌市,幼儿园,gd
533,ABC早教园,义乌市稠江街道杨三村25幢,120.03509394575977,29.29083733453689,义乌市,幼儿园,gd
534,香山幼儿园·王阡分园幼儿园,义乌市义亭镇王阡一村605号,119.94109602961387,29.238392791756823,义乌市,幼儿园,gd
535,古塘幼儿园,义乌市佛堂镇古塘村,120.03587297608982,29.2223608011254,义乌市,幼儿园,gd
536,冯氏·汇思顿,义乌市稠城街道工人北路991号,120.09750480676409,29.33842439644579,义乌市,幼儿园,gd
537,心连心幼儿园(银海路),义乌市九如堂村16号,120.1296737853773,29.343281356283363,义乌市,幼儿园,gd
538,义乌市沃德幼儿园,义乌市江东街道孔村1号,120.06655304072895,29.27038100413125,义乌市,幼儿园,gd
539,上楼宅幼儿园,义乌市上溪镇玩具基地,119.92002487594303,29.268652285728606,义乌市,幼儿园,gd
540,义乌市黄杨梅幼儿园,义乌市凯吉路198号,120.03895711520975,29.306653139136305,义乌市,幼儿园,gd
541,义乌市后宅方塘幼儿园,义乌市后宅街道方塘行政村塘下自然村,120.01022457931825,29.36354748599346,义乌市,幼儿园,gd
542,义乌市后宅金鹤幼儿园,义乌市后宅街道金鹤行政村鹤田自然村,120.0583275709561,29.417242581145608,义乌市,幼儿园,gd
543,义乌市香山幼儿园,义乌市城西街道东河学生南路8号,119.9823456198182,29.310998381919873,义乌市,幼儿园,gd
544,义乌中未之心幼儿园,义乌市稠江街道新屋二区63栋,120.02741351190714,29.275446129284248,义乌市,幼儿园,gd
545,义乌市樊村里幼儿园,义乌市义东路,120.08894899989947,29.296764434247187,义乌市,幼儿园,gd
546,义乌市机关实验幼儿园(青口园区),义乌市青口路义乌市青口小学南侧约210米,120.12405097000055,29.31738061374341,义乌市,幼儿园,gd
547,义乌市廿三里第二幼儿园,义乌市廿三里街道武梅一街通宝路999号,120.176909011123,29.32657433816699,义乌市,幼儿园,gd
548,红黄蓝亲子园(佛堂店),义乌市佛堂大道(宝龙·佛堂城市广场),120.01488870443895,29.193651085537585,义乌市,幼儿园,gd
549,蓝天之星幼儿园,义乌市后溪路26号,120.1719574407569,29.33756901043518,义乌市,幼儿园,gd
550,家家幼教路北幼儿园,义乌市幸福路与畈吴线交叉路口往南约70米,119.91668319985514,29.225604571359032,义乌市,幼儿园,gd
551,义乌市职教集团附属幼儿园,义乌市,120.0522871667784,29.380281672584612,义乌市,幼儿园,gd
552,星舟幼儿园,义乌市后宅街道寺前村(幸福湖路461号),120.0788280025458,29.377013295727977,义乌市,幼儿园,gd
553,福田街道第二幼儿园,义乌市福田街道草塘沿路567号,120.12271941331505,29.35278885218896,义乌市,幼儿园,gd
554,新港幼儿园,义乌市城西街道新港村新港小区58幢,119.96800772020381,29.281005364821866,义乌市,幼儿园,gd
555,上溪镇第二幼儿园,义乌市,119.93948839669105,29.280137067585354,义乌市,幼儿园,gd
556,佛堂镇田心幼儿园,义乌市佛堂镇田心三村村民委员会正对面,120.0179185873103,29.177665377005066,义乌市,幼儿园,gd
557,义乌市后宅中心幼儿园,义乌市起航路99号起,120.04802468784523,29.364931550772923,义乌市,幼儿园,gd
558,义乌市森林实验幼儿园（金村园）,义乌市稠江街道上金村,120.00108463181593,29.256484510868745,义乌市,幼儿园,gd
559,和一幼儿园,义乌市南山路(久府和园),120.10908337094706,29.305211391701086,义乌市,幼儿园,gd
560,义乌市苏溪木城中心幼儿园,义乌市苏溪镇木城村1号楼,120.15254388353988,29.38443793471846,义乌市,幼儿园,gd
561,义乌市博凯国际幼儿园,义乌市江东街道东新屋9幢,120.13431919834281,29.31002164233031,义乌市,幼儿园,gd
562,义乌市四季幼儿园,义乌市春华路155号后门,120.043215192451,29.32129548205977,义乌市,幼儿园,gd
563,官塘幼儿园,义乌市稠江街道象山村,120.00173857602057,29.273472622738776,义乌市,幼儿园,gd
564,后宅中心幼儿园塘李分园,义乌市G60(杭金衢高速),120.0212325661459,29.375473122453943,义乌市,幼儿园,gd
565,义乌市鸡鸣山幼儿园,义乌市宾王路江东四区中央公园,120.09920311533992,29.30398870615948,义乌市,幼儿园,gd
566,香山幼儿园·金麟分园,义乌市廿三里镇金麟花园金麟南路322号,120.15396408706337,29.333011698070436,义乌市,幼儿园,gd
567,苏溪镇中心幼儿园巧溪分园,义乌市溪北村邢里线,120.15837582399581,29.418277350017267,义乌市,幼儿园,gd
568,艾伦幼儿园,义乌市城北路与洪深路交叉路口西北侧(城北商业中心西南侧),120.0587848370441,29.359321100655265,义乌市,幼儿园,gd
569,倍磊幼儿园,义乌市倍磊学校内,119.9793582012576,29.16876627772108,义乌市,幼儿园,gd
570,义乌市香溪幼儿园,义乌市香溪路香溪裕园西南侧约80米,119.99704445451836,29.313117117548238,义乌市,幼儿园,gd
571,义乌市福田街道兴港幼儿园,义乌市商城大道(兴港小区西侧约50米),120.08358921690117,29.338034418536658,义乌市,幼儿园,gd
572,木桥幼儿园,义乌市佛低线,119.93807372706353,29.180077214854155,义乌市,幼儿园,gd
573,蓝天白云幼儿园,义乌市黄杨梅1区99栋,120.04556703723313,29.311180772421977,义乌市,幼儿园,gd
574,一朵小自然幼儿园,义乌市城中北路280巷-9号,120.08238127485849,29.323856286678833,义乌市,幼儿园,gd
575,画水中心幼儿园,义乌市贝村路万达广场(义乌店)西侧约260米,120.03487528317912,29.27986038162999,义乌市,幼儿园,gd
576,运动宝贝国际早教中心,义乌市金福源商厦B区二楼240号运动宝贝,120.09449756446638,29.326054568203833,义乌市,幼儿园,gd
577,新爱婴,义乌市福田街道诚信一区65幢,120.10908355449554,29.3516496609958,义乌市,幼儿园,gd
578,家家幼教·张宅幼儿园(装修中),义乌市佛堂镇张宅一村9号,119.97482051720546,29.20927337348783,义乌市,幼儿园,gd
579,义乌市福田街道银海幼儿园(建设中),义乌市银海路,120.09605011385293,29.345016360764006,义乌市,幼儿园,gd
580,义乌市廿三里第二小学,义乌市廿三里街道银海路1325号,120.16876855180847,29.342691778059745,义乌市,小学,gd
581,义乌市实验小学教育集团(江南校区),义乌市江东南路1号,120.07393456923478,29.287527976692473,义乌市,小学,gd
582,义乌市官塘小学,义乌市昌盛路189号,120.00162904318199,29.271180546446942,义乌市,小学,gd
583,曙光小学,义乌市通宝路165号附近,120.13658414215398,29.31637259066954,义乌市,小学,gd
584,剡溪小学,义乌市佛堂镇剡溪村256号,120.0413619539279,29.18081056321043,义乌市,小学,gd
585,毛陈小学,义乌市佛堂镇毛陈村,120.00169930900006,29.191314441829046,义乌市,小学,gd
586,大畈小学,义乌市003乡道附近,120.25955671252761,29.489603390519576,义乌市,小学,gd
587,杨街学校,义乌市北苑街道机场路889号,120.04241586311538,29.354595336159623,义乌市,小学,gd
588,义乌市绣湖小学教育集团(春华校区),义乌市春华街266号,120.04390269624469,29.325078467726176,义乌市,小学,gd
589,丹晨小学,义乌市丹晨一路16号,120.04265607455645,29.334659207758534,义乌市,小学,gd
590,新联学校小学部,义乌市昌德社区城店南路768号,120.03183353047585,29.280264969478026,义乌市,小学,gd
591,义乌市稠州小学,义乌市江滨北路55号,120.08299663840052,29.30785730694766,义乌市,小学,gd
592,宾王小学教育集团秦塘小学,义乌市江滨北路191号,120.08678104148993,29.311608572950735,义乌市,小学,gd
593,义乌市柳青小学教育集团柳青校区金绣路教学点,义乌市金秀路复兴后陈11号,120.05145999086756,29.31129622124007,义乌市,小学,gd
594,溪后小学,义乌市大陈镇,120.14178213299228,29.46444958934347,义乌市,小学,gd
595,何里小学,义乌市东黄线东50米,119.94965896941115,29.340660317115436,义乌市,小学,gd
596,佛堂镇状元里小学,义乌市奕君箱包产业园西南侧,120.0358629803286,29.173435619399,义乌市,小学,gd
597,义乌市西城小学,义乌市西站大道879号,119.97364229141763,29.30781515033757,义乌市,小学,gd
598,松门山学校(西校区),义乌市江滨西路547号,120.04419545776156,29.297480950677578,义乌市,小学,gd
599,上溪小学云门校区,义乌市上溪镇文明路59号,119.92600450250083,29.28276383568116,义乌市,小学,gd
600,义乌市后宅中学,义乌市后宅街道鸿儒路11号,120.0532220344111,29.378585829628776,义乌市,中学,gd
601,浙江省义乌中学,义乌市南门街888号,120.07801690630983,29.270261788592087,义乌市,中学,gd
602,义乌市宾王中学,义乌市宗泽路211号,120.08970892225108,29.32584101223484,义乌市,中学,gd
603,义乌市上溪中学,义乌市上溪镇兴华路68号,119.93672827778019,29.276814783001008,义乌市,中学,gd
604,大成中学,义乌市大成路233号,120.01704283286895,29.200902314580762,义乌市,中学,gd
605,义乌市荷叶塘初级中学,义乌市稠城街道下西陶一区136号,120.11822171210162,29.380261337455906,义乌市,中学,gd
606,春晗学校,义乌市百安街,119.94305542556522,29.28102527884015,义乌市,中学,gd
607,商城学校,义乌市环城北路附近,120.05629908876796,29.366738046911095,义乌市,中学,gd
608,树人中学,义乌市义亭镇,119.94684440498335,29.234005404448613,义乌市,中学,gd
609,新联学校,义乌市,120.03092033895092,29.281850288995578,义乌市,中学,gd
610,义乌复旦实验学校,义乌市振兴西路180号,120.12009927769424,29.329843797434236,义乌市,中学,gd
611,义乌市星光实验学校,义乌市江东南路812号,120.05034818801958,29.267386275155925,义乌市,中学,gd
612,义乌鸿志学校,义乌市佛堂镇义南工业区大士路2号,120.02264269931023,29.1979724293082,义乌市,中学,gd
613,义乌市国际商贸学校,义乌市城北路J180号,120.06185599551459,29.355590252000656,义乌市,职业技术学校,gd
614,浙江省义乌市城镇职业技术学校,义乌市稠城街道经发大道330号,120.03878587317634,29.301346083606433,义乌市,职业技术学校,gd
615,崇古职业技能培训学校,义乌市义乌市杨一村高楼8号楼,120.03384604808835,29.296137947887495,义乌市,职业技术学校,gd
616,义乌搜才职业技能培训学校,义乌市义乌人力资源产业园7楼711F-713F,120.02594871408313,29.301042752281617,义乌市,职业技术学校,gd
617,义乌市交通职业培训学校,义乌市北苑街道西城路470号,120.0528510397324,29.311598260261093,义乌市,职业技术学校,gd
618,义乌市福田街道成人文化技术学校,义乌市城中北路600号附近,120.09275644521948,29.33841705637227,义乌市,职业技术学校,gd
619,浙江省机电技师学院(电子商务学院),义乌市上溪镇模具城四通路300号,119.94642676024793,29.28677604814061,义乌市,职业技术学校,gd
620,金城高尔夫幼儿园,浙江省金华市义乌市金城高尔夫二期20栋,120.06462681838632,29.359969251829888,义乌市,幼儿园,
621,陇头朱幼儿园,浙江省金华市义乌市义亭镇下新屋东黄线陇头朱幼儿园,119.93245731233243,29.19313937329332,义乌市,幼儿园,
622,义乌市紫荆幼儿园,浙江省金华市义乌市商城大道与黄宁路交叉口西200处,120.06065108593717,29.37904030571908,义乌市,幼儿园,
623,泉塘幼儿园,金华市义乌市疏港高速,120.18629532029661,29.3592644371141,义乌市,幼儿园,
624,义乌市李塘小学,浙江省金华市义乌市稠下线,120.18414047352044,29.36727253740296,义乌市,小学,
625,义乌市静远小学,金华市义乌市何宅标准厂房11栋,120.18061490625682,29.314516330839197,义乌市,小学,
626,开元小学,金华市义乌市开元北街龙潭路17号诚信石材,120.16306716578019,29.343851277733947,义乌市,小学,
627,MAS小学,金华市义乌市四季路与望道路交叉路口往东约180米,120.04921316719178,29.317127091684032,义乌市,小学,
628,下西陶小学,浙江省金华市义乌市下西陶小学(龙岗路东),120.11593227105051,29.375713683317162,义乌市,小学,
629,义乌市实验小学,浙江省金华市义乌市江东南路1号,120.07312213112718,29.288419924397964,义乌市,小学,
630,三里小学,浙江省金华市义乌市银海路1328号2楼,120.16820954556997,29.340326284551214,义乌市,小学,
631,昆溪小学,金华市义乌市稠州北路新光国际,120.10328967027321,29.34376908371547,义乌市,小学,
632,朝阳小学,金华市义乌市东江路19号,120.07943805060677,29.304389398148967,义乌市,小学,
633,义乌市大陈镇团结小学,浙江省金华市义乌市大陈镇团结小学(大陈大道南),120.10601324181847,29.458605971293625,义乌市,小学,
634,东前王村街西片100号,金华市义乌市商博路与商城大道交叉路口往东南约190米,120.11533281457841,29.33063545393229,义乌市,小学,
635,贾伯塘村前山片52号,浙江省金华市义乌市贾伯塘村厅前片52号楼(义乌模具城西),119.94341177200918,29.28385643736509,义乌市,小学,
636,大神生涯研习社,金华市义乌市车站路老车站·1970文创园,120.07557809735628,29.320671833273895,义乌市,小学,
637,义乌市丹溪中学,浙江省金华市义乌市江东南路433号,120.06031376550388,29.281995125533964,义乌市,中学,
638,浙江义乌外国语学校,浙江省金华市义乌市稠城街道西城路412号,120.05551706553035,29.31488841676907,义乌市,中学,
639,义乌新世纪外国语学校,浙江省金华市义乌市西城北路1号,120.0754166092395,29.335211011330703,义乌市,中学,
640,浙江义乌苏溪中学,金华市义乌市苏溪镇学生路70号,120.1212265088411,29.41599009790019,义乌市,中学,
641,义乌鸿志实验学校,浙江省金华市义乌市大士路2号,120.02154209170423,29.19858127467351,义乌市,中学,
642,夏演中学,金华市义乌市学生路十号,119.96092819604542,29.30044675955588,义乌市,中学,
643,义乌市正阳实验学校,金华市义乌市苏溪镇正阳街36号(新院村),120.1347539035989,29.420382192245572,义乌市,中学,
644,义乌市创新职业技术学校,金华市义乌市车站路13号,120.07217555005141,29.317107537333552,义乌市,中学,
645,义乌市城镇职业技术学校(江南分校),金华市义乌市佛堂大道,120.0395186554658,29.229746683171083,义乌市,中学,
646,星链职校,浙江省金华市义乌市稠州北路1133号,120.10001262659205,29.33865387235151,义乌市,中学,
647,禹越镇徐家庄中心幼儿园西港教学点,浙江省湖州市德清县育才路12,120.25981,30.52058,德清县,幼儿园,tdt
648,杨墩幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.12848,30.48665,德清县,幼儿园,tdt
649,和平幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.18205,30.5119,德清县,幼儿园,tdt
650,德清县第二实验幼儿园宋石分园,浙江省湖州市德清县兆丰弄24东南方向137米,119.96164,30.5356,德清县,幼儿园,tdt
651,西庙桥幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.246356,30.565916,德清县,幼儿园,tdt
652,山民幼儿园,浙江省湖州市德清县浙江省湖州市德清县,119.91294,30.480032,德清县,幼儿园,tdt
653,新市镇梅林中心幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.256819,30.616365,德清县,幼儿园,tdt
654,德清县机关幼儿园翡翠城园区,浙江省湖州市德清县云岫北路239金盛达·翡翠城,119.97611,30.54613,德清县,幼儿园,tdt
655,莫干山镇中心幼儿园,浙江省湖州市德清县别墅路30,119.89729,30.60387,德清县,幼儿园,tdt
656,德清县勾里中心幼儿园,浙江省湖州市德清县裕丰街203正东方向77米,120.21398,30.53254,德清县,幼儿园,tdt
657,丰桥幼儿园,浙江省湖州市德清县浙江省湖州市德清县,119.95421,30.56038,德清县,幼儿园,tdt
658,新市镇韶村村幼儿园,浙江省湖州市德清县韶村寺角86,120.2299,30.60039,德清县,幼儿园,tdt
659,新联村幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.18097,30.6712,德清县,幼儿园,tdt
660,杨坟幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.042156,30.45627,德清县,幼儿园,tdt
661,都市桃源幼儿园,浙江省湖州市德清县武康英溪北路泰源都市桃源小区内,119.9612,30.54616,德清县,幼儿园,tdt
662,宝塔山幼儿园,浙江省湖州市德清县浙江省湖州市德清县,119.99362,30.50823,德清县,幼儿园,tdt
663,禹越镇栖湖村幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.248914,30.530328,德清县,幼儿园,tdt
664,德清县第一实验幼儿园保利园区,浙江省湖州市德清县浙江省湖州市德清县,120.01314,30.5444,德清县,幼儿园,tdt
665,下柏幼儿园,浙江省湖州市德清县浙江省湖州市德清县,119.993217,30.480451,德清县,幼儿园,tdt
666,北代舍村幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.21676,30.6371,德清县,幼儿园,tdt
667,三合幼儿园二都教学点,浙江省湖州市德清县二都村下渚湖熊猫园,120.02743,30.5183,德清县,幼儿园,tdt
668,东舍墩幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.15529,30.64537,德清县,幼儿园,tdt
669,乾元镇第二幼儿园分园,浙江省湖州市德清县直街67西北方向30米,120.08279,30.54917,德清县,幼儿园,tdt
670,三家村幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.08062,30.61936,德清县,幼儿园,tdt
671,雷甸镇中心幼儿园东港园区,浙江省湖州市德清县浙江省湖州市德清县,120.13225,30.5251,德清县,幼儿园,tdt
672,加元村幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.23717,30.6201,德清县,幼儿园,tdt
673,雷甸镇第一幼儿园新街园区,浙江省湖州市德清县新大街195正东方向85米,120.13646,30.52065,德清县,幼儿园,tdt
674,筏头中心幼儿园佛堂教学点,浙江省湖州市德清县浙江省湖州市德清县,119.8205,30.57727,德清县,幼儿园,tdt
