,name,address,point_x,point_y,specify,dataType,gd_point_x,gd_point_y
422,义乌市宗泽小学,浙江省金华市义乌市浙江省金华市义乌市,120.10586,29.2968,义乌市,小学,120.110153,29.295171
423,义乌市后宅小学,浙江省金华市义乌市后宅街道永宁路8号,120.05361,29.37579,义乌市,小学,120.058124,29.373675
424,义乌市塔山小学,浙江省金华市义乌市浙江省金华市义乌市,120.051867,29.201073,义乌市,小学,120.056126,29.197918
425,义乌市江东第一小学,浙江省金华市义乌市江东中路367,120.08649,29.29895,义乌市,小学,120.090972,29.295896
426,义乌市赤岸镇赤岸小学,浙江省金华市义乌市文化路53正西方向171米,120.033383,29.147287,义乌市,小学,120.036383,29.144046
427,义乌市稠江第一小学,浙江省金华市义乌市西城路599号,120.04717,29.30523,义乌市,小学,120.052,29.301802
428,义乌市湖门小学,浙江省金华市义乌市后宅街道下余山村5幢,120.04025,29.39945,义乌市,小学,120.044127,29.396795
429,前洪小学,浙江省金华市义乌市北苑街道前洪村,120.01887,29.32725,义乌市,小学,120.023029,29.324465
430,义乌市义亭镇畈田朱小学,浙江省金华市义乌市浙江省金华市义乌市,119.92929,29.21428,义乌市,小学,119.93424,29.211163
431,义乌市欣欣小学,浙江省金华市义乌市黎明石鱼路38号西北方向101米,120.04323,29.29369,义乌市,小学,120.04751,29.290607
432,东洲小学,浙江省金华市义乌市东洲路122,120.11265,29.31153,义乌市,小学,120.117911,29.308989
433,下骆宅小学,浙江省金华市义乌市紫金北路47号,120.131095,29.338182,义乌市,小学,120.135343,29.335056
434,春晗学校,浙江省金华市义乌市浙江省金华市义乌市,119.9417,29.28124,义乌市,中学,119.947538,29.278197
435,雪峰中学,浙江省金华市义乌市佛堂镇王江村,120.002143,29.206961,义乌市,中学,120.00619,29.205024
436,义乌市毛店初级中学,浙江省金华市义乌市五指山路101号,119.990322,29.101159,义乌市,中学,119.995187,29.097783
437,义乌市稠州中学教育集团城南校区,浙江省金华市义乌市民主路190号,120.067503,29.300026,义乌市,中学,120.071446,29.296962
438,义乌市上溪中学,浙江省金华市义乌市兴华路68,119.93713,29.27884,义乌市,中学,119.941204,29.273973
439,义乌市宾王中学,浙江省金华市义乌市宗泽路211,120.088337,29.324861,义乌市,中学,120.094446,29.323376
440,苏溪镇初级中学,浙江省金华市义乌市浙江省金华市义乌市,120.118924,29.414315,义乌市,中学,120.1242,29.410712
441,义乌市新义中学,浙江省金华市义乌市西城路412,120.05684,29.31396,义乌市,中学,120.06157,29.31146
442,义乌市绣湖中学,浙江省金华市义乌市秀禾路16,120.06087,29.31264,义乌市,中学,120.064619,29.311411
443,下骆宅初级中学,浙江省金华市义乌市紫金北路65,120.13213,29.33903,义乌市,中学,120.13651,29.336872
444,浙江师范大学附属义乌实验学校,浙江省金华市义乌市拥军路209,120.04062,29.3386,义乌市,中学,120.04499,29.336983
445,义乌市群星外国语学校,浙江省金华市义乌市机场路577,120.060986,29.324051,义乌市,中学,120.065964,29.321613
446,浙江省义乌中学,浙江省金华市义乌市江东街道下麻车村正南方向56米,120.077511,29.268306,义乌市,中学,120.082751,29.267752
447,义乌第六中学,浙江省金华市义乌市廿三里街道中新街666号,120.159672,29.328554,义乌市,中学,120.164175,29.327644
448,树人中学,浙江省金华市义乌市亭上路7西北方向120米,119.94786,29.23353,义乌市,中学,119.951328,29.231151
449,义乌市稠江中学,浙江省金华市义乌市文昌路22,120.0419,29.29201,义乌市,中学,120.046532,29.288155
450,佛堂镇初级中学,浙江省金华市义乌市浙江省金华市义乌市,120.02013,29.20442,义乌市,中学,120.025238,29.20286
451,义乌市第三中学,浙江省金华市义乌市西城路166号,120.069099,29.328516,义乌市,中学,120.074131,29.327694
452,义乌市荷叶塘初级中学,浙江省金华市义乌市浙江省金华市义乌市,120.11663,29.37976,义乌市,中学,120.122931,29.377823
453,义乌市义亭镇初级中学,浙江省金华市义乌市义亭镇镇中对面(义亭铜溪小区4号楼)正南方向111米,119.96421,29.24131,义乌市,中学,119.968972,29.239418
454,义乌市赤岸初中,浙江省金华市义乌市双峰路9,120.03098,29.14832,义乌市,中学,120.035446,29.145633
455,金鹰实验学校,浙江省金华市义乌市经发大道285~289号正东方向153米,120.0411,29.29572,义乌市,中学,120.045265,29.294085
456,义乌市大陈镇初级中学,浙江省金华市义乌市浙江省金华市义乌市,120.11594,29.45671,义乌市,中学,120.12103,29.455163
457,义乌市廿三里初级中学,浙江省金华市义乌市浙江省金华市义乌市,120.17873,29.32859,义乌市,中学,120.183994,29.325401
458,浙江省义乌市义亭中学,浙江省金华市义乌市学生路11,119.958771,29.237531,义乌市,中学,119.961723,29.234773
459,义乌市江东中学,浙江省金华市义乌市江东东路2号正西方向154米,120.103791,29.307331,义乌市,中学,120.109143,29.304091
460,义乌市国际商贸学校,浙江省金华市义乌市城北路J180,120.060714,29.353642,义乌市,中专,120.066588,29.353116
461,义乌市城镇职业技术学校,浙江省金华市义乌市经发大道330,120.03841,29.2996,义乌市,中专,120.04348,29.29879
462,浙江省机电高级技工学校,浙江省金华市义乌市浙江省金华市义乌市,120.080014,29.336167,义乌市,中专,120.083675,29.332972
463,浙江省机电技师学院,浙江省金华市义乌市城北路60号,120.07862,29.33587,义乌市,大专,120.083675,29.332972
464,杨墩幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.12848,30.48665,德清县,幼儿园,120.133322,30.484433
465,和平幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.18205,30.5119,德清县,幼儿园,120.186608,30.509619
466,徐家庄中心幼儿园,浙江省湖州市德清县朝阳路3西南方向186米,120.264659,30.522456,德清县,幼儿园,120.268883,30.520094
467,西庙桥幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.246356,30.565916,德清县,幼儿园,120.251082,30.563573
468,德清县武康幼儿园,浙江省湖州市德清县兴康北路130东北方向120米,119.95465,30.54006,德清县,幼儿园,119.959296,30.53734
469,德清县新市镇第一幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.28946,30.61626,德清县,幼儿园,120.294596,30.613614
470,钟管镇中心幼儿园,浙江省湖州市德清县寺前路159,120.18389,30.6494,德清县,幼儿园,120.187735,30.647868
471,上柏幼儿园,浙江省湖州市德清县正兴路87号,119.94946,30.49265,德清县,幼儿园,119.954387,30.490337
472,莫干山镇中心幼儿园,浙江省湖州市德清县别墅路30,119.89729,30.60387,德清县,幼儿园,119.901945,30.601233
473,钟管镇干山中心幼儿园,浙江省湖州市德清县碧云街508正东方向24米,120.1536,30.60347,德清县,幼儿园,120.15813,30.600961
474,新联村幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.18097,30.6712,德清县,幼儿园,120.185629,30.668932
475,都市桃源幼儿园,浙江省湖州市德清县武康英溪北路泰源都市桃源小区内,119.9612,30.54616,德清县,幼儿园,119.965814,30.543658
476,德清县第二实验幼儿园,浙江省湖州市德清县营盘小区125,119.96177,30.53249,德清县,幼儿园,119.966382,30.530067
477,下柏幼儿园,浙江省湖州市德清县浙江省湖州市德清县,119.993217,30.480451,德清县,幼儿园,119.997587,30.478238
478,北代舍村幼儿园,浙江省湖州市德清县浙江省湖州市德清县,120.21676,30.6371,德清县,幼儿园,120.221314,30.634797
479,远望幼儿园,浙江省湖州市德清县群安巷70号,119.95692,30.5361,德清县,幼儿园,119.961883,30.533473
480,德清县千秋幼儿园,浙江省湖州市德清县浙江省湖州市德清县,119.96232,30.5493,德清县,幼儿园,119.966928,30.546848
481,筏头中心幼儿园佛堂教学点,浙江省湖州市德清县浙江省湖州市德清县,119.8205,30.57727,德清县,幼儿园,119.825289,30.575068
482,乾元镇第二幼儿园,浙江省湖州市德清县朱家角组,120.07453,30.55308,德清县,幼儿园,120.079393,30.550804
483,新市镇士林中心幼儿园,浙江省湖州市德清县远景路129正南方向104米,120.1955,30.59419,德清县,幼儿园,120.200238,30.591984
484,洛舍镇中心幼儿园,浙江省湖州市德清县复兴南路26,120.080859,30.637601,德清县,幼儿园,120.085294,30.635435
485,五龙爱心幼儿园,浙江省湖州市德清县五龙小区16,119.98753,30.54021,德清县,幼儿园,119.992442,30.537907
486,雷甸镇第一幼儿园通航园区,浙江省湖州市德清县浙江省湖州市德清县,120.13308,30.50412,德清县,幼儿园,120.137888,30.501634
487,回龙小区幼儿园,浙江省湖州市德清县回龙花园117,119.95624,30.52723,德清县,幼儿园,119.960981,30.524438
488,德清县中心幼儿园,浙江省湖州市德清县南街116号西南方向69米,120.08,30.54703,德清县,幼儿园,120.084964,30.544547
489,德清县第一实验幼儿园美都御府园区,浙江省湖州市德清县浙江省湖州市德清县,119.99696,30.54282,德清县,幼儿园,120.001538,30.540239
490,德清县三合幼儿园,浙江省湖州市德清县校园街38东南方向192米,120.02941,30.47916,德清县,幼儿园,120.034098,30.476493
491,华侨国际德清金蓓蕾幼儿园,浙江省湖州市德清县中利达花园内,119.9594,30.52684,德清县,幼儿园,119.963963,30.524317
492,德清县机关幼儿园,浙江省湖州市德清县广场西弄47,119.96644,30.53866,德清县,幼儿园,119.971034,30.536048
493,德清地理信息小镇幼儿园,浙江省湖州市德清县浙江省湖州市德清县,119.96554,30.52081,德清县,幼儿园,119.97049,30.518182
494,德清县振兴幼儿园,浙江省湖州市德清县顺达路220号,119.94988,30.5417,德清县,幼儿园,119.954371,30.539259
495,新市镇士林中心小学,浙江省湖州市德清县德桐公路(士林小学向西30米)西北方向64米,120.197842,30.595888,德清县,小学,120.203076,30.594044
496,禹越镇徐家庄中心小学,浙江省湖州市德清县浙江省湖州市德清县,120.265,30.52354,德清县,小学,120.268933,30.520973
497,杭州崇文新班级实验小学,浙江省湖州市德清县乐成巷55,119.9622,30.526,德清县,小学,119.966888,30.523793
498,高桥中心小学,浙江省湖州市德清县浙江省湖州市德清县,120.28342,30.55684,德清县,小学,120.287432,30.554929
499,天皇殿小学,浙江省湖州市德清县浙江省湖州市德清县,120.29884,30.5761,德清县,小学,120.303222,30.57408
500,清溪小学,浙江省湖州市德清县县街52,120.08454,30.55052,德清县,小学,120.089673,30.548831
501,德清县春晖小学,浙江省湖州市德清县春晖街,119.950374,30.54786,德清县,小学,119.954857,30.546205
502,山民小学,浙江省湖州市德清县武康镇上柏山民村,119.913252,30.47996,德清县,小学,119.917595,30.477212
503,乾元镇中心小学,浙江省湖州市德清县西郊路32号,120.07594,30.55516,德清县,小学,120.080497,30.552942
504,二都小学,浙江省湖州市德清县二都村防风古国文化园东北方向187米,120.026302,30.516117,德清县,小学,120.023739,30.502845
505,雷甸小学南点分校,浙江省湖州市德清县雷甸镇大丰村西南方向155米,120.164517,30.492938,德清县,小学,120.169119,30.491023
506,逸夫小学,浙江省湖州市德清县群益街78,119.95783,30.53395,德清县,小学,119.962471,30.531797
507,德清县实验学校,浙江省湖州市德清县曲园南路466,119.968291,30.525495,德清县,中学,119.971566,30.523301
508,德清县禹越中学,浙江省湖州市德清县木桥头村委会,120.255579,30.522876,德清县,中学,120.260364,30.52062
509,德清县士林中学,浙江省湖州市德清县浙江省湖州市德清县,120.19454,30.58833,德清县,中学,120.198379,30.586259
510,求是高级中学,浙江省湖州市德清县后溪街191,119.96364,30.54701,德清县,中学,119.996333,30.563303
511,勾里中心学校,浙江省湖州市德清县育才路1,120.2241,30.53407,德清县,中学,120.229123,30.53166
512,德清县钟管镇中心学校,浙江省湖州市德清县环城北路688正西方向148米,120.18406,30.65311,德清县,中学,120.188739,30.649045
513,德清县秋山中心学校,浙江省湖州市德清县秋山集镇,120.02076,30.54335,德清县,中学,120.026006,30.540807
514,洛舍中心学校,浙江省湖州市德清县老直街108,120.091762,30.633906,德清县,中学,120.097241,30.632335
515,德清县千秋外国语学校,浙江省湖州市德清县中兴北路188,119.96578,30.5452,德清县,中学,119.970409,30.542863
516,德清县第一中学,浙江省湖州市德清县千秋东街245,119.980592,30.543385,德清县,中学,119.986398,30.5417
517,南路中心学校,浙江省湖州市德清县浙江省湖州市德清县,119.873508,30.640469,德清县,中学,119.878007,30.638068
518,德清县筏头中心学校,浙江省湖州市德清县筏头乡筏头新区,119.850613,30.555455,德清县,中学,119.855108,30.552415
519,雷甸镇初级中学,浙江省湖州市德清县新大街195正西方向25米,120.1375,30.52046,德清县,中学,120.142301,30.51803
520,德清县第五中学,浙江省湖州市德清县环城北路968,120.17508,30.6511,德清县,中学,120.178581,30.650221
521,德清县第四中学,浙江省湖州市德清县广场路71,120.084536,30.552961,德清县,中学,120.090041,30.550679
522,浙江省德清县职业中等专业学校,浙江省湖州市德清县北湖街440号,119.93838,30.5499,德清县,中专,119.943077,30.549708
523,新市职业高级中学,浙江省湖州市德清县高林路60西北方向104米,120.278949,30.608763,德清县,中专,120.284196,30.606552
524,宁波市海曙区德英乐幼儿园,浙江省宁波市海曙区灵桥路768号芝士公园,121.55352,29.86759,海曙区,幼儿园,121.557624,29.865073
525,宁波市机关第二幼儿园,浙江省宁波市海曙区苍水街172,121.54684,29.87864,海曙区,幼儿园,121.551171,29.876109
526,古林镇张家潭幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.471104,29.845646,海曙区,幼儿园,121.475398,29.843203
527,海曙区横街中心幼儿园,浙江省宁波市海曙区上阵新村,121.39192,29.85639,海曙区,幼儿园,121.396279,29.854329
528,南雅音乐幼儿园,浙江省宁波市海曙区南雅街22,121.52093,29.86486,海曙区,幼儿园,121.524824,29.862368
529,宁波市实验幼儿园青林园区,浙江省宁波市海曙区青林湾东区2,121.52023,29.90535,海曙区,幼儿园,121.524498,29.903049
530,海曙区示范托儿所,浙江省宁波市海曙区西河街68弄18号,121.540505,29.883096,海曙区,幼儿园,121.5446,29.880607
531,牡丹幼儿园,浙江省宁波市海曙区段塘东路107弄8号,121.51794,29.845165,海曙区,幼儿园,121.522203,29.842579
532,宁波市海曙区赫德双语幼儿园,浙江省宁波市海曙区解放南路10,121.54588,29.86286,海曙区,幼儿园,121.550032,29.860381
533,青垫幼儿园,浙江省宁波市海曙区万众村105,121.418502,29.851111,海曙区,幼儿园,121.42295,29.848795
534,宁波市高塘幼儿园,浙江省宁波市海曙区新芝路12,121.53524,29.88525,海曙区,幼儿园,121.546166,29.881699
535,阳光艺术幼儿园,浙江省宁波市海曙区徐家漕路136号-1,121.49557,29.88632,海曙区,幼儿园,121.499849,29.883924
536,宁波市宝韵海悦幼儿园,浙江省宁波市海曙区薛家南路478,121.49465,29.85931,海曙区,幼儿园,121.498932,29.856914
537,石矸波波幼儿园,浙江省宁波市海曙区栎社车站新村东南方向44米,121.47913,29.81044,海曙区,幼儿园,121.48351,29.808125
538,高桥镇联升佳苑幼儿园,浙江省宁波市海曙区联升佳苑小区内,121.4733,29.88111,海曙区,幼儿园,121.477623,29.878694
539,宁波红旗幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.54784,29.8789,海曙区,幼儿园,121.552052,29.876466
540,灵云幼儿园,浙江省宁波市海曙区望童路1108,121.476749,29.879219,海曙区,幼儿园,121.481087,29.876873
541,天一幼儿园,浙江省宁波市海曙区中山西路988弄188,121.516448,29.884316,海曙区,幼儿园,121.52073,29.881869
542,横涨幼儿园,浙江省宁波市海曙区工业区14,121.4422,29.79163,海曙区,幼儿园,121.446679,29.789121
543,博聪幼儿园,浙江省宁波市海曙区雅戈尔大道555号正北方向136米,121.48795,29.81642,海曙区,幼儿园,121.491895,29.813877
544,洪渡幼儿园,浙江省宁波市海曙区石源路8号,121.49484,29.82728,海曙区,幼儿园,121.499574,29.824772
545,江南幼儿园,浙江省宁波市海曙区江南绿洲31,121.49191,29.82184,海曙区,幼儿园,121.496032,29.819315
546,宁波市第一幼儿园,浙江省宁波市海曙区常青路96柳锦花园,121.5248,29.87301,海曙区,幼儿园,121.528976,29.87046
547,格兰春晨幼儿园,浙江省宁波市海曙区工贸四路180正西方向36米,121.45276,29.86519,海曙区,幼儿园,121.457574,29.859204
548,启新幼儿园,浙江省宁波市海曙区启文路9号,121.52835,29.85499,海曙区,幼儿园,121.532611,29.853006
549,宁波市海光幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.51829,29.857586,海曙区,幼儿园,121.522549,29.854855
550,阳光丽园幼儿园,浙江省宁波市海曙区雅戈尔大道375号,121.49437,29.82522,海曙区,幼儿园,121.498845,29.822376
551,宝宝慧·郎官幼儿园,浙江省宁波市海曙区假山新村24幢101号,121.52919,29.877235,海曙区,幼儿园,121.533357,29.874681
552,宁波市新芝幼儿园,浙江省宁波市海曙区柳翠街80,121.52641,29.8904,海曙区,幼儿园,121.54071,29.888132
553,宁波市海曙区气象路幼儿园,浙江省宁波市海曙区宁波市海曙区段塘街道气象路667号,121.506873,29.86253,海曙区,幼儿园,121.511314,29.860124
554,东星幼儿园,浙江省宁波市海曙区望春路1498,121.47745,29.8954,海曙区,幼儿园,121.482145,29.892965
555,晴园幼儿园,浙江省宁波市海曙区宋晴路63,121.49008,29.87984,海曙区,幼儿园,121.494565,29.877284
556,祝家桥幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.444239,29.878633,海曙区,幼儿园,121.448598,29.876413
557,宁波市海曙区培星幼儿园,浙江省宁波市海曙区华家207,121.48031,29.807846,海曙区,幼儿园,121.483982,29.80569
558,邵家幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.42996,29.91492,海曙区,幼儿园,121.434483,29.912628
559,高桥镇清沁家园幼儿园,浙江省宁波市海曙区高桥镇芦港村东北方向51米,121.48841,29.8964,海曙区,幼儿园,121.492904,29.893719
560,竹福园幼儿园,浙江省宁波市海曙区环城西路北段68弄76,121.52033,29.88248,海曙区,幼儿园,121.52473,29.879917
561,绿茵君尚幼儿园,浙江省宁波市海曙区蒲秀路15,121.45681,29.89066,海曙区,幼儿园,121.461184,29.888509
562,宁波市海曙区艾迪幼儿园,浙江省宁波市海曙区广盛路585号,121.43786,29.85712,海曙区,幼儿园,121.442701,29.854889
563,宁波市海曙区格林美语幼儿园,浙江省宁波市海曙区前丰街58正南方向44米,121.51568,29.87888,海曙区,幼儿园,121.519696,29.876392
564,天天乐幼儿园,浙江省宁波市海曙区环城西路北段245弄39号,121.516247,29.889415,海曙区,幼儿园,121.520486,29.887153
565,宁波市新芝幼儿园钱家边园区,浙江省宁波市海曙区宁波市海曙区西门街道柳翠街80号,121.526396,29.890372,海曙区,幼儿园,121.530807,29.887795
566,宁波海曙段塘育苗幼儿园,浙江省宁波市海曙区段塘吴家工业区3号799弄,121.51044,29.85085,海曙区,幼儿园,121.514758,29.848309
567,集士港镇中心幼儿园,浙江省宁波市海曙区井亭家园77,121.44253,29.8609,海曙区,幼儿园,121.446873,29.858293
568,东方幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.53284,29.8583,海曙区,幼儿园,121.536957,29.855732
569,高桥镇中心幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.46472,29.9045,海曙区,幼儿园,121.469179,29.901826
570,藕缆桥幼儿园,浙江省宁波市海曙区藕缆桥路136-1,121.492514,29.869956,海曙区,幼儿园,121.498582,29.870831
571,古林镇蜃蛟幼儿园,浙江省宁波市海曙区小魏家26,121.39741,29.8181,海曙区,幼儿园,121.405491,29.814534
572,国骅东方幼儿园,浙江省宁波市海曙区鄞县大道西段888雅渡新村,121.50057,29.82651,海曙区,幼儿园,121.506096,29.824151
573,童洲幼儿园,浙江省宁波市海曙区环城西路南段36临,121.51767,29.87814,海曙区,幼儿园,121.552184,29.876311
574,海曙区集士港镇中心幼儿园,浙江省宁波市海曙区广茂路116,121.42649,29.8665,海曙区,幼儿园,121.430879,29.863744
575,石碶街道城南公馆幼儿园,浙江省宁波市海曙区石碶南路69号,121.50484,29.82795,海曙区,幼儿园,121.50942,29.825434
576,宁波市实验幼儿园闲庭园区,浙江省宁波市海曙区青林渡路588清林闲庭,121.52633,29.904,海曙区,幼儿园,121.530246,29.901389
577,宁波市闻裕顺幼儿园,浙江省宁波市海曙区蓝天路299弄12,121.51288,29.8744,海曙区,幼儿园,121.523747,29.869057
578,高桥镇新安幼儿园,浙江省宁波市海曙区唐家漕130,121.4902,29.91017,海曙区,幼儿园,121.494516,29.907822
579,半路庵幼儿园,浙江省宁波市海曙区秀丰路59,121.47243,29.8945,海曙区,幼儿园,121.476839,29.892115
580,二轻第一幼儿园,浙江省宁波市海曙区安丰街37,121.50768,29.86971,海曙区,幼儿园,121.512161,29.867287
581,洞桥镇中心幼儿园明苑园,浙江省宁波市海曙区洞桥明苑195,121.41009,29.77994,海曙区,幼儿园,121.414919,29.776789
582,集士港镇三禾幼儿园,浙江省宁波市海曙区商贸路9,121.437904,29.866639,海曙区,幼儿园,121.441983,29.86454
583,洞桥镇中心幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.40762,29.78446,海曙区,幼儿园,121.412121,29.782072
584,心爱心幼儿园,浙江省宁波市海曙区徐家漕路211弄39号,121.49123,29.88487,海曙区,幼儿园,121.495573,29.882563
585,古林镇布政幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.46822,29.84044,海曙区,幼儿园,121.472666,29.838081
586,宁波市新商业幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.52432,29.85806,海曙区,幼儿园,121.528362,29.855667
587,闻裕顺南苑幼儿园,浙江省宁波市海曙区浙江省宁波市海曙区,121.52187,29.85144,海曙区,幼儿园,121.526047,29.848876
588,宁波市第二幼儿园五江湾园区,浙江省宁波市海曙区浙江省宁波市海曙区,121.50681,29.89552,海曙区,幼儿园,121.511012,29.893127
589,宁波市红旗幼儿园,浙江省宁波市海曙区乌含巷36,121.53782,29.87913,海曙区,幼儿园,121.541961,29.876739
590,新星幼儿园,浙江省宁波市海曙区湖山新村14号,121.41984,29.8856,海曙区,幼儿园,121.424326,29.883318
591,宁波市市级机关第一幼儿园,浙江省宁波市海曙区天一街55号附近,121.534597,29.874649,海曙区,幼儿园,121.538825,29.872271
592,润禾幼儿园,浙江省宁波市海曙区丁家街86号,121.5158,29.83641,海曙区,幼儿园,121.5201,29.833915
593,宁波市海曙区翠柏幼儿园,浙江省宁波市海曙区翠柏二里74号,121.52821,29.88695,海曙区,幼儿园,121.532465,29.884414
594,西洋港幼儿园,浙江省宁波市海曙区工业区9,121.423269,29.828197,海曙区,幼儿园,121.42799,29.825819
595,宁波市尹江岸幼儿园,浙江省宁波市海曙区甬水桥路46,121.53587,29.85899,海曙区,幼儿园,121.540278,29.856591
596,冯家幼儿园,浙江省宁波市海曙区后仓村宁缝工业区7号楼2楼西南方向70米,121.48399,29.82367,海曙区,幼儿园,121.48883,29.821549
597,白岳幼儿园,浙江省宁波市海曙区岳童村203正东方向88米,121.422893,29.889262,海曙区,幼儿园,121.427132,29.887235
598,宁波市宝韵音乐幼儿园,浙江省宁波市海曙区吴家塘路128号,121.527938,29.870229,海曙区,幼儿园,121.531806,29.867723
599,海曙区中原艺术幼儿园,浙江省宁波市海曙区郎官巷西弄14,121.53134,29.87697,海曙区,幼儿园,121.535604,29.874467
600,宁波市外经贸幼儿园,浙江省宁波市海曙区顺德路318,121.513,29.85215,海曙区,幼儿园,121.533466,29.87826
601,海曙区古林镇蓝天幼儿园,浙江省宁波市海曙区古林中心路113号,121.432,29.83314,海曙区,幼儿园,121.436497,29.830685
602,石碶街道中心幼儿园,浙江省宁波市海曙区鄞州大道西段228号东北方向30米,121.50419,29.81133,海曙区,幼儿园,121.508758,29.808738
603,雅源幼儿园,浙江省宁波市海曙区雅戈尔大道万成路188号西南方向90米,121.495278,29.818838,海曙区,幼儿园,121.499672,29.816311
604,宁波市翰香小学,浙江省宁波市海曙区浙江省宁波市海曙区,121.54822,29.86604,海曙区,小学,121.552144,29.863131
605,宁波市广济中心小学,浙江省宁波市海曙区丽园北路75弄138,121.5098,29.87445,海曙区,小学,121.54657,29.868551
606,鄞江镇中心小学,浙江省宁波市海曙区竹节岭路30东南方向130米,121.35506,29.7832,海曙区,小学,121.359535,29.781994
607,宁波市范桂馥小学,浙江省宁波市海曙区环城西路南段171,121.51856,29.87554,海曙区,小学,121.522975,29.872984
608,宁波市海曙区古林镇布政小学,浙江省宁波市海曙区张家潭村段梅路1号,121.472466,29.843829,海曙区,小学,121.476881,29.841676
609,立星学校,浙江省宁波市海曙区浙江省宁波市海曙区,121.480729,29.804444,海曙区,小学,121.485067,29.802376
610,宸卿小学,浙江省宁波市海曙区浙江省宁波市海曙区,121.502866,29.835146,海曙区,小学,121.506749,29.832526
611,集士港镇中心小学,浙江省宁波市海曙区祝家桥村28,121.4455,29.86813,海曙区,小学,121.450139,29.866288
612,古林镇中心小学,浙江省宁波市海曙区育新路5号,121.437399,29.830067,海曙区,小学,121.442587,29.826423
613,洞桥镇宁锋小学,浙江省宁波市海曙区浙江省宁波市海曙区,121.40923,29.75968,海曙区,小学,121.413438,29.757683
614,海曙区栎社小学,浙江省宁波市海曙区栎社街74号,121.480719,29.808151,海曙区,小学,121.485068,29.805791
615,海曙区龙观中心学校,浙江省宁波市海曙区龙兴路213号,121.308352,29.767493,海曙区,小学,121.313859,29.765306
616,横街镇新阳小学,浙江省宁波市海曙区育才路6,121.3971,29.85632,海曙区,小学,121.401575,29.854037
617,海曙区高桥镇中心小学,浙江省宁波市海曙区高桥新丰路中心小学对面东北方向158米,121.46146,29.89515,海曙区,小学,121.464485,29.892481
618,宁波市海曙区石碶红星小学,浙江省宁波市海曙区后仓村东边,121.4805,29.8269,海曙区,小学,121.484875,29.824542
619,章水镇中心小学,浙江省宁波市海曙区通远路150,121.309,29.81438,海曙区,小学,121.313555,29.811996
620,集士港镇广德湖小学,浙江省宁波市海曙区集高南路788,121.42213,29.88333,海曙区,小学,121.426658,29.880175
621,宁波海曙赫德实验学校,浙江省宁波市海曙区解放南路10,121.54588,29.86286,海曙区,小学,121.550289,29.860132
622,礼嘉桥小学,浙江省宁波市海曙区古林镇礼嘉桥村,121.50005,29.85162,海曙区,小学,121.504829,29.849141
623,宁波市镇明中心小学,浙江省宁波市海曙区云石街52,121.54199,29.86788,海曙区,小学,121.546036,29.865788
624,金谷小学,浙江省宁波市海曙区后隆496号,121.31352,29.78514,海曙区,小学,121.318022,29.782524
625,雅戈尔小学,浙江省宁波市海曙区鄞县大道西段755南江绿苑,121.50142,29.82427,海曙区,小学,121.504981,29.822135
626,宁波市海曙区横街镇中心小学,"浙江省宁波市海曙区育才路,车站南路12号",121.395466,29.855084,海曙区,小学,121.400257,29.853421
627,宁波市新芝小学,浙江省宁波市海曙区广仁街103号附近,121.5437,29.88304,海曙区,小学,121.548003,29.880446
628,宁波市信谊小学,浙江省宁波市海曙区徐家漕路136号,121.49468,29.88646,海曙区,小学,121.499178,29.884757
629,藕池小学,浙江省宁波市海曙区藕池新村,121.50594,29.84277,海曙区,小学,121.510059,29.840311
630,横街镇校,浙江省宁波市海曙区横街镇西北方向160米,121.395416,29.855176,海曙区,小学,121.400219,29.852758
631,海曙区古林镇东恩小学,浙江省宁波市海曙区工业区19,121.4827,29.8469,海曙区,小学,121.486867,29.844998
632,宁波市华天小学,浙江省宁波市海曙区国丰街70,121.5136,29.86946,海曙区,小学,121.517611,29.866986
633,高桥镇何家小学,浙江省宁波市海曙区联丰中路928,121.4809,29.87198,海曙区,小学,121.48563,29.869842
634,宁波市实验小学,浙江省宁波市海曙区万安路2,121.52622,29.87855,海曙区,小学,121.529586,29.876205
635,孙文英小学,浙江省宁波市海曙区布政巷20,121.53173,29.87977,海曙区,小学,121.536302,29.877008
636,尹江岸小学,浙江省宁波市海曙区三市路201临,121.53421,29.85757,海曙区,小学,121.538651,29.857509
637,望春小学,浙江省宁波市海曙区博爱路88,121.498664,29.893242,海曙区,小学,121.502977,29.891108
638,宁波市海曙区南苑小学,浙江省宁波市海曙区粮丰街129弄南塘花园,121.5236,29.85045,海曙区,小学,121.528348,29.847952
